app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck,tags
1233550,Rocket Arena,2020-07-13,TRUE,FALSE,FALSE,Mostly Positive,73,753,4.99,4.99,0,TRUE,"Hero Shooter,Arena Shooter,Third-Person Shooter,Action,PvP,Competitive,Shooter,Third Person,Multiplayer,Tactical,Combat,Physics,Sports"
1328530,Quantum Protocol,2020-11-04,TRUE,FALSE,FALSE,Very Positive,90,426,12.99,12.99,0,TRUE,"Anime,Deckbuilding,Card Game,Visual Novel,Class-Based,Turn-Based Tactics,PvE,Turn-Based Strategy,Roguelite,Sci-fi,Comedy,Fantasy,Singleplayer,Hacking,Logic,Strategy,Puzzle"
1412470,GranAge,2020-12-29,TRUE,FALSE,FALSE,Mostly Positive,73,463,0,0,0,TRUE,"Action-Adventure,Action RPG,RPG,Action,Multiplayer,Fantasy,Story Rich,Character Action Game,Dungeon Crawler,2D,Hack and Slash,Free to Play,Cute,Colorful,PvE,PvP,Casual,Score Attack,Online Co-Op,Retro"
1519350,Madden NFL 22,2021-08-19,TRUE,FALSE,FALSE,Mixed,57,5306,59.99,59.99,0,TRUE,"Football (American),Sports,Controller,PvP,Realistic,Casual,eSports,Immersive Sim,Third Person,Physics,Team-Based,Strategy,Cinematic,Simulation,America,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer"
1733680,战国异闻录,2022-11-15,TRUE,FALSE,FALSE,Mostly Positive,76,130,14.99,14.99,0,TRUE,"Strategy,RPG,Turn-Based Strategy,MOBA,Strategy RPG,Card Battler,Real Time Tactics,Turn-Based Tactics,2.5D,Historical,Tactical,PvP,Story Rich,Turn-Based Combat,Singleplayer,Co-op,Online Co-Op,Multiplayer,Adventure,Massively Multiplayer"
1939160,Shadows Over Loathing,2022-11-11,TRUE,TRUE,FALSE,Overwhelmingly Positive,96,1853,22.99,22.99,0,TRUE,"Adventure,RPG,Point & Click,Puzzle,Turn-Based Strategy,Choose Your Own Adventure,CRPG,Comedy,2D,Funny,Lovecraftian,Investigation,Character Customization,Choices Matter,Controller,Multiple Endings,Open World,Story Rich,Turn-Based Combat,Singleplayer"
2189640,Cannibal Abduction,2023-01-13,TRUE,TRUE,TRUE,Very Positive,97,105,4.99,4.99,0,TRUE,"Horror,Mystery,Adventure,1980s,Retro,Survival Horror,Singleplayer,Gore,Indie,Violent"
41000,Serious Sam HD: The First Encounter,2009-11-24,TRUE,FALSE,FALSE,Very Positive,93,5506,14.99,14.99,0,TRUE,"FPS,Action,Shooter,Co-op,Gore,Multiplayer,Comedy,Online Co-Op,Indie,First-Person,Classic,Old School,Singleplayer,Aliens,Funny,Difficult,Remake,Adventure,Colorful,Sci-fi"
48110,Silent Hunter 5®: Battle of the Atlantic,2010-03-01,TRUE,FALSE,FALSE,Mixed,43,2226,9.99,9.99,0,TRUE,"Simulation,Naval Combat,Submarine,World War II,Naval,Military,Historical,Strategy,Underwater,Multiplayer,Singleplayer"
209190,Stealth Bastard Deluxe,2012-11-28,TRUE,TRUE,TRUE,Very Positive,88,617,9.99,9.99,0,TRUE,"Stealth,Platformer,Indie,Puzzle,Action,Singleplayer,2D,GameMaker,Difficult,Fast-Paced,Great Soundtrack,Puzzle Platformer,Pixel Graphics,Level Editor,Gore"
259390,Ballpoint Universe - Infinite,2013-12-17,TRUE,TRUE,TRUE,Very Positive,88,163,3.99,3.99,0,TRUE,"Indie,Action,Shoot 'Em Up,Hand-drawn,Platformer,Side Scroller,Singleplayer,Shooter"
264200,One Finger Death Punch,2014-03-03,TRUE,FALSE,FALSE,Overwhelmingly Positive,98,12290,4.99,4.99,0,TRUE,"Action,2D Fighter,Fast-Paced,Indie,Beat 'em up,Fighting,Singleplayer,Addictive,2D,Martial Arts,Casual,Difficult,Arcade,Great Soundtrack,Rhythm,Epic,Mouse only,Blood,Gore,Funny"
269710,Tumblestone,2016-07-12,TRUE,TRUE,TRUE,Very Positive,86,137,24.99,24.99,0,TRUE,"Indie,Casual,Action,Strategy,Puzzle,Match 3,Singleplayer,Local Multiplayer,4 Player Local,Arcade,Local Co-Op,2D,Co-op,Competitive,Multiplayer,Relaxing,Split Screen,Funny,Family Friendly,Hand-drawn"
351970,Tales of Zestiria,2015-10-19,TRUE,FALSE,FALSE,Very Positive,82,6504,4.99,49.99,90,TRUE,"JRPG,Anime,RPG,Fantasy,Story Rich,Open World,Action RPG,Adventure,Great Soundtrack,Singleplayer,Action,Co-op,Multiplayer,Action-Adventure,Local Co-Op,Atmospheric,Cute,Hack and Slash,Third Person,Character Customization"
388750,BlazBlue: Chronophantasma Extend,2016-03-02,TRUE,FALSE,FALSE,Very Positive,92,2263,29.99,29.99,0,TRUE,"Anime,Fighting,2D Fighter,Action,Great Soundtrack,Story Rich,Visual Novel,Arcade,Multiplayer,2D,Local Multiplayer,eSports,Singleplayer,Cute,Controller,Difficult,Nudity,Competitive,Comedy"
404690,This Book Is A Dungeon,2015-10-09,TRUE,FALSE,FALSE,Mostly Positive,77,170,4.99,4.99,0,TRUE,"Indie,Adventure,Interactive Fiction,Horror,Dungeon Crawler,Choose Your Own Adventure,RPG,Lovecraftian,Text-Based,Pixel Graphics"
417464,Tom Clancy's Rainbow Six® Siege - Cobalt Weapon Skin,2016-02-09,TRUE,FALSE,FALSE,Very Positive,80,852,2.99,2.99,0,TRUE,"Action,FPS"
427760,A Chair in a Room : Greenwater,2016-03-30,TRUE,FALSE,FALSE,Very Positive,84,583,24.99,24.99,0,TRUE,"Horror,VR,Adventure,Indie,Simulation,Puzzle,Story Rich,Great Soundtrack,Gothic,Psychological Horror,Atmospheric,Narration,Exploration"
427980,Aozora Meikyuu,2016-01-27,TRUE,TRUE,TRUE,Very Positive,82,215,4.49,4.99,10,TRUE,"Nudity,Anime,Visual Novel,Indie,Adventure,Singleplayer,Casual,Romance,Sexual Content,Hentai"
501080,Fishing: Barents Sea,2018-02-07,TRUE,FALSE,FALSE,Mostly Positive,78,2054,24.99,24.99,0,TRUE,"Simulation,Fishing,Open World,Singleplayer,Naval,Multiplayer,Realistic,Sailing"
514160,18 Wheels of Steel: Across America,2016-08-26,TRUE,FALSE,FALSE,Very Positive,92,119,9.99,9.99,0,TRUE,"Simulation,Automobile Sim,Driving"
556470,Tom Clancy’s The Division™ - Survival,2016-11-22,TRUE,FALSE,FALSE,Very Positive,81,417,9.99,9.99,0,TRUE,"Action,Adventure,RPG,Violent,Survival,Co-op"
574260,The Secret Order 5: The Buried Kingdom,2017-04-06,TRUE,TRUE,TRUE,Very Positive,81,131,9.99,9.99,0,TRUE,"Adventure,Casual,Hidden Object,Point & Click,Female Protagonist,Fantasy,Puzzle,Dragons,Horror,2D,Story Rich,Singleplayer,Family Friendly,Mystery,Indie,Great Soundtrack,Atmospheric"
588430,Fallout Shelter,2017-03-29,TRUE,FALSE,FALSE,Very Positive,88,56464,0,0,0,TRUE,"Free to Play,Base Building,Survival,Post-apocalyptic,Singleplayer,Simulation,Management,Strategy,2D,Building,Casual,Crafting,Adventure,Sandbox,RPG,Multiplayer,Funny,Atmospheric,Action,Great Soundtrack"
597760,Yuppie Psycho: Executive Edition,2019-04-25,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,4691,16.66,16.66,0,TRUE,"Horror,Adventure,Exploration,Pixel Graphics,Survival Horror,Psychedelic,2D,Anime,Story Rich,Dark Humor,Cyberpunk,Singleplayer,Stealth,Psychological Horror,Dark,Multiple Endings,Cute,Top-Down,Blood,Choices Matter"
599080,The Blackout Club,2019-07-29,TRUE,FALSE,FALSE,Very Positive,80,2047,29.99,29.99,0,TRUE,"Horror,Indie,Action,Co-op,Multiplayer,Simulation,Psychological Horror,First-Person,Stealth,Online Co-Op,Survival,Survival Horror,Procedural Generation,Early Access,Atmospheric,Singleplayer,Story Rich"
614950,Shootout on Cash Island,2018-01-18,TRUE,TRUE,TRUE,Very Positive,86,307,1.99,1.99,0,TRUE,"Indie,Action,Pixel Graphics,2D,Platformer,Retro,Side Scroller,Arcade,Shooter,Funny,Difficult"
676840,Contagion VR: Outbreak,2020-12-11,TRUE,FALSE,FALSE,Mixed,64,594,4.99,9.99,50,TRUE,"Indie,VR,Zombies,Action,Adventure,Simulation,Survival Horror,Gore,Horror,Violent,Post-apocalyptic,FPS,First-Person,Survival,Open World,Shooter,Driving,Funny,Singleplayer,Early Access"
980300,One Finger Death Punch 2,2019-04-15,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,3329,7.99,7.99,0,TRUE,"Action,Indie,Beat 'em up,Casual,Fast-Paced,Martial Arts,2D,Arcade,2D Fighter,Mouse only,Gore,Singleplayer,Violent,Difficult,Great Soundtrack,Rhythm,Fighting"
685340,Delivery from the Pain:Survival / 末日方舟:生存,2019-06-12,TRUE,FALSE,FALSE,Very Positive,80,734,7.99,7.99,0,TRUE,"Survival,Zombies,Adventure,Indie,Post-apocalyptic,RPG,Strategy,Gore,Action,Simulation,Nudity,Sexual Content,Violent,Early Access,Open World,Building,Horror,Singleplayer,Roguelike,Difficult"
701930,Short Stories Collection of Class Tangerine,2017-09-13,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,750,7.99,7.99,0,TRUE,"Casual,Indie,Adventure,Simulation,Visual Novel,Anime"
704470,VR Furballs - Demolition,2018-11-09,TRUE,FALSE,FALSE,Very Positive,93,107,2.99,11.99,75,TRUE,"VR,Physics,Puzzle,Destruction,Family Friendly,Casual,Indie,Level Editor,Arcade,Cute,Cartoony,Colorful,Stylized,Co-op,Local Co-Op,Local Multiplayer,Singleplayer,Difficult,Early Access,Simulation"
717790,Hold Your Own,2017-11-30,TRUE,FALSE,FALSE,Mixed,67,495,14.99,14.99,0,TRUE,"Survival,Crafting,Action,Early Access,Indie,Adventure,Open World,Singleplayer,Base Building,Sandbox,FPS,Building,Exploration,First-Person,Loot,3D,Realistic,Driving,Combat,Cooking"
751450,Nanairo Reincarnation,2019-09-27,TRUE,FALSE,FALSE,Very Positive,95,140,29.99,29.99,0,TRUE,"Visual Novel,Sexual Content,Nudity,Anime,Romance,Violent,Mature,Gore,Adventure,Casual,Choices Matter,2D,Multiple Endings,Supernatural,Singleplayer,Story Rich,Interactive Fiction,Text-Based"
756660,Expansion - Crusader Kings II: Holy Fury,2018-11-13,TRUE,TRUE,TRUE,Very Positive,92,594,19.99,19.99,0,TRUE,"RPG,Simulation,Strategy,Grand Strategy"
794490,Journey Of Life,2021-02-01,TRUE,FALSE,FALSE,Mixed,59,574,14.99,14.99,0,TRUE,"Simulation,RPG,Survival,Indie,Action,Crafting,Multiplayer,Sandbox,Open World,Co-op,Early Access,Singleplayer,First-Person,Building,Base Building,FPS,Controller,Nudity,Exploration,City Builder"
818500,Colorzzle,2018-08-10,TRUE,FALSE,FALSE,Very Positive,97,112,0.99,1.99,50,TRUE,"Casual,Indie,Colorful,Puzzle,Cute,Relaxing,Singleplayer,Mouse only"
836810,Sword Art Online: Fatal Bullet - Ambush of the Imposters,2018-04-26,TRUE,FALSE,FALSE,Mixed,44,129,9.99,9.99,0,TRUE,"RPG,Action"
844390,Deadly Flare,2022-03-11,TRUE,FALSE,FALSE,Mostly Positive,71,114,13.99,13.99,0,TRUE,"Survival,Open World Survival Craft,Sandbox,Building,Crafting,Open World,Exploration,FPS,Shooter,Zombies,Action RPG,RPG,3D,First-Person,Action,Simulation,Adventure,Combat,Singleplayer,Early Access"
855740,Bum Simulator,2021-08-26,TRUE,FALSE,FALSE,Very Positive,86,1511,17.99,17.99,0,TRUE,"Simulation,Adventure,Action,Survival,Funny,Open World,Sandbox,Singleplayer,First-Person,Base Building,Comedy,Realistic,Memes,Building,Crafting,Physics,Early Access,Casual,Psychological Horror,Sexual Content"
880940,Pummel Party,2018-09-20,TRUE,FALSE,FALSE,Very Positive,89,33869,14.99,14.99,0,TRUE,"Multiplayer,Funny,Online Co-Op,4 Player Local,Board Game,Casual,Party Game,Local Multiplayer,Co-op,Minigames,Party,Local Co-Op,Indie,Action,Comedy,Tabletop,Controller,Gore,Colorful,Singleplayer"
925750,Dead by Daylight - Shattered Bloodline Chapter,2018-09-18,TRUE,FALSE,FALSE,Very Positive,84,882,6.99,6.99,0,TRUE,"Action,Horror,Multiplayer,Gore,Violent,Sexual Content"
925940,Myst IV: Revelation,2018-09-24,TRUE,TRUE,FALSE,Mostly Positive,74,160,14.99,14.99,0,TRUE,"Adventure,Casual,Puzzle,Point & Click,Atmospheric,First-Person,Exploration"
1152310,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,2020-01-14,TRUE,FALSE,FALSE,Very Positive,88,190,39.99,39.99,0,TRUE,"RPG,Anime,JRPG,Fantasy,Cute,Crafting,Female Protagonist,Singleplayer"
1167140,Siege Survival: Gloria Victis,2021-05-18,TRUE,FALSE,FALSE,Very Positive,81,900,24.99,24.99,0,TRUE,"Singleplayer,City Builder,Immersive Sim,Resource Management,Economy,Survival,Strategy,Isometric,Time Management,Medieval,War,Management,Crafting,Base Building,Choices Matter,Strategy RPG,Stealth,RPG,Historical,Simulation"
1254360,街机捕鱼Arcade Fishing,2020-08-04,TRUE,FALSE,FALSE,Mostly Positive,71,359,0,0,0,TRUE,"Free to Play,Casual,Massively Multiplayer,Adventure,Simulation,Strategy,RPG,Fishing,Action"
1257360,Bloodstained: Curse of the Moon 2,2020-07-10,TRUE,FALSE,FALSE,Very Positive,87,1095,14.99,14.99,0,TRUE,"Action,Retro,2D,Pixel Graphics,Platformer,Metroidvania,Difficult,Anime,Singleplayer,Fantasy,Female Protagonist,Local Co-Op,Co-op,Adventure,Side Scroller,Dark Fantasy,2D Platformer,Hacking,Multiplayer,Local Multiplayer"
1270010,Gone: Survival,2020-10-20,TRUE,FALSE,FALSE,Mixed,43,123,5.99,5.99,0,TRUE,"Adventure,Action,Simulation,Indie,Survival,Open World Survival Craft,Multiplayer,Open World,Zombies,Co-op,Base Building,Crafting,Sandbox,Building,Survival Horror,Post-apocalyptic,Third-Person Shooter,Shooter,Action-Adventure,Early Access"
1271671,DJMAX RESPECT V - GROOVE COASTER PACK,2020-04-13,TRUE,FALSE,FALSE,Very Positive,87,178,14.99,14.99,0,TRUE,"Action,Casual,Racing,Sports,Music"
1316700,Escape from Kyoto House,2020-06-10,TRUE,FALSE,FALSE,Very Positive,91,111,4.99,4.99,0,TRUE,"Indie,Adventure,Escape Room,Puzzle,Online Co-Op,Multiplayer,Co-op,Mystery,Horror"
1325470,Pianistic,2020-09-01,TRUE,FALSE,FALSE,Very Positive,89,223,0.44,2.99,85,TRUE,"Casual,Indie,Rhythm,Difficult,Atmospheric,Singleplayer,2D,Action,Music"
1345860,Grapple Dog,2022-02-10,TRUE,FALSE,FALSE,Very Positive,91,279,14.99,14.99,0,TRUE,"2D Platformer,Action,Platformer,2D,Cute,Funny,Adventure,Pixel Graphics,Cartoony,Relaxing,Colorful,Dog,Family Friendly,Indie,Stylized,Retro,Singleplayer,Side Scroller,Difficult"
1361210,Warhammer 40000: Darktide,2022-11-30,TRUE,FALSE,FALSE,Mixed,54,54741,39.99,39.99,0,TRUE,"Warhammer 40K,Gore,Adventure,Online Co-Op,Multiplayer,PvE,FPS,Survival Horror,Shooter,Hack and Slash,Character Customization,First-Person,Co-op,Action,Violent,Atmospheric,Sci-fi,Dark Fantasy,Looter Shooter,Action-Adventure"
1363740,The Troop,2021-12-21,TRUE,FALSE,FALSE,Very Positive,91,274,39.99,39.99,0,TRUE,"Early Access,World War II,Tanks,Turn-Based Tactics,Turn-Based Strategy,Turn-Based Combat,Wargame,Hex Grid,Strategy,Historical,Military,Singleplayer,War,3D,Tactical,Action,Combat,PvE,Tabletop,Vehicular Combat"
1378290,The Citadel,2020-08-05,TRUE,FALSE,FALSE,Very Positive,94,641,14.99,14.99,0,TRUE,"FPS,Retro,Indie,Gore,Old School,Violent,2.5D,Singleplayer,Shooter,Action,Anime,Sci-fi,1990's,Shoot 'Em Up,Atmospheric,Casual,First-Person,Combat,Action-Adventure,Dark Humor"
1405440,The Horror Of Salazar House,2020-10-15,TRUE,FALSE,TRUE,Very Positive,96,190,3.99,3.99,0,TRUE,"Story Rich,Horror,Indie,Point & Click,Pixel Graphics,Retro,Psychological Horror,Atmospheric,Adventure,Old School,Dark,Gore,Violent,Mystery,Supernatural,Investigation,2D,Singleplayer,Survival Horror,Hidden Object"
1414020,Mixolumia,2020-11-30,TRUE,TRUE,FALSE,Very Positive,99,105,9.99,9.99,0,TRUE,"Casual,Puzzle,Colorful,Arcade,Abstract,Music,Minimalist,Atmospheric,Relaxing,Match 3,Action,Score Attack,2D,Pixel Graphics,Moddable,Singleplayer,Soundtrack,Controller,Indie,Family Friendly"
1508530,Epiphany City,2022-04-12,TRUE,TRUE,FALSE,Very Positive,94,186,9.99,9.99,0,TRUE,"Story Rich,Female Protagonist,Puzzle,Funny,Exploration,Anime,Drama,Fantasy,Adventure,Cute,Hand-drawn,Colorful,Indie,2D,Singleplayer,Family Friendly,Emotional,Top-Down,Linear,Visual Novel"
1525890,Death Park 2,2021-02-24,TRUE,FALSE,FALSE,Very Positive,90,116,5.99,5.99,0,TRUE,"Adventure,Action,Puzzle,Arcade,Exploration,Hidden Object,Horror,Survival Horror,FPS,First-Person,Dark,Psychological Horror,Indie,Singleplayer,Blood,Gore,Violent,Replay Value,Difficult"
1542280,明星志願2,2022-03-30,TRUE,FALSE,FALSE,Very Positive,82,253,7.99,7.99,0,TRUE,"Dating Sim,Female Protagonist,Story Rich,Multiple Endings,Casual,1990's,Singleplayer,Simulation,2D,Otome,Drama,Lore-Rich,Romance,Relaxing,CRPG,Modern,Stylized,Interactive Fiction"
1576060,Suspects: Mystery Mansion,2021-11-11,TRUE,FALSE,FALSE,Very Positive,80,952,4.99,4.99,0,TRUE,"Online Co-Op,Multiplayer,Conversation,Social Deduction,2D,PvP,Funny,Co-op,Casual,Strategy,Psychological,Mystery,Character Customization,Detective,Assassin,Top-Down,Action,Family Friendly,Action-Adventure,Atmospheric"
1578390,My Garage,2021-08-10,TRUE,FALSE,FALSE,Very Positive,91,977,19.99,19.99,0,TRUE,"Simulation,Automobile Sim,Racing,Realistic,First-Person,Sandbox,Open World,Singleplayer,Transportation,Early Access,Indie,Trading,3D"
1692070,CROWZ,2022-06-28,TRUE,FALSE,FALSE,Mixed,42,4951,0,0,0,TRUE,"Team-Based,FPS,Battle Royale,Shooter,Third-Person Shooter,PvP,First-Person,3D,Third Person,Open World,Cold War,Post-apocalyptic,Surreal,Vehicular Combat,Action,Casual,Military,Realistic,Tactical,Stealth"
1735980,Love Flute,2021-10-01,TRUE,FALSE,FALSE,Very Positive,86,266,9.99,9.99,0,TRUE,"Casual,Visual Novel,Anime,Cute,Drama,Romance,Story Rich,Singleplayer,Indie"
1817190,Marvel’s Spider-Man: Miles Morales,2022-11-18,TRUE,FALSE,FALSE,Very Positive,94,8985,49.99,49.99,0,TRUE,"Action,Adventure,Open World,Superhero,Singleplayer,Third Person,Exploration,Combat,Story Rich,Parkour,Action-Adventure,Comic Book,Stealth,Beat 'em up,Great Soundtrack,RPG,Mature,Multiplayer,Sci-fi,Beautiful"
1826570,First Class Escape 2: Head in the Clouds,2022-02-08,TRUE,FALSE,FALSE,Very Positive,83,103,7.99,7.99,0,TRUE,"Escape Room,Puzzle,Online Co-Op,Co-op,Multiplayer,Mystery,Investigation,Hidden Object,Detective,Exploration,Adventure,Casual,Co-op Campaign,Logic,Atmospheric,Realistic,First-Person,Singleplayer,Relaxing,Linear"
1953970,MATH EXPRESSions,2022-04-21,TRUE,FALSE,FALSE,Very Positive,85,145,0,0,0,TRUE,"Puzzle,Logic,Solitaire,Casual,Family Friendly,Education,Word Game,Strategy,Sports,Spelling,Text-Based,Relaxing,2D,Hand-drawn,Indie,Minimalist,Singleplayer,Free to Play"
1985260,Kinkoi: Golden Time,2022-07-15,TRUE,FALSE,FALSE,Very Positive,96,196,29.99,29.99,0,TRUE,"Visual Novel,Adventure,Romance,Cute,Anime,Multiple Endings,Nudity,Sexual Content,Simulation,Funny,Drama,Singleplayer,Story Rich,Choices Matter,Hentai,Mature,NSFW"
2015880,Cult of the Lamb: Cultist Pack,2022-08-11,TRUE,TRUE,FALSE,Very Positive,92,203,4.99,4.99,0,TRUE,"Indie,Action,Strategy,Adventure,Roguelike,Singleplayer"
7620,Railroad Tycoon II Platinum,2007-05-04,TRUE,FALSE,FALSE,Very Positive,88,1038,1.24,4.99,75,TRUE,"Strategy,Management,Trains,Simulation,Economy,Singleplayer,Classic,Historical,Great Soundtrack"
15120,Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,TRUE,FALSE,FALSE,Very Positive,85,4177,9.99,9.99,0,TRUE,"Tactical,Action,FPS,Co-op,Singleplayer,Online Co-Op,Shooter,Multiplayer,First-Person,Strategy,Character Customization,Team-Based,Stealth,Classic,Third Person,Difficult,Atmospheric,Adventure,Realistic,Third-Person Shooter"
25930,East India Company,2009-07-31,TRUE,FALSE,FALSE,Mixed,54,138,9.99,9.99,0,TRUE,"Strategy,Economy,Historical,Trading,Naval,Sailing,Pirates"
49520,Borderlands 2,2012-09-17,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,179397,4.99,19.99,75,TRUE,"Loot,Shooter,Action,Multiplayer,Co-op,Looter Shooter,FPS,RPG,First-Person,Funny,Comedy,Open World,Combat,Online Co-Op,Adventure,Action RPG,Dark Humor,Singleplayer,Memes,Sci-fi"
202970,Call of Duty®: Black Ops II,2012-11-12,TRUE,FALSE,FALSE,Very Positive,85,15482,59.99,59.99,0,TRUE,"Action,Multiplayer,FPS,Shooter,First-Person,Singleplayer,Co-op,War,Online Co-Op,Team-Based,Futuristic,Survival,Controller,Tactical,Adventure,Great Soundtrack,Sci-fi,Massively Multiplayer,Horror,Atmospheric"
204530,Infested Planet,2014-03-06,TRUE,FALSE,FALSE,Very Positive,94,2232,14.99,14.99,0,TRUE,"Strategy,Action,Tower Defense,Indie,RTS,Singleplayer,Top-Down,Sci-fi,Aliens,Tactical,2D,Real-Time with Pause,Gore"
275200,Westerado: Double Barreled,2015-04-16,TRUE,TRUE,FALSE,Very Positive,92,1301,14.99,14.99,0,TRUE,"Western,Pixel Graphics,Open World,Adventure,Indie,Action,Detective,Local Co-Op,2D,Retro,Singleplayer,Great Soundtrack,RPG,Funny,Shooter,Atmospheric,Replay Value"
299240,Transistor: Original Soundtrack,2014-05-20,FALSE,FALSE,FALSE,Very Positive,98,403,9.99,9.99,0,TRUE,"RPG,Indie,Action,Soundtrack,Great Soundtrack,Music,Female Protagonist"
369530,Void Destroyer 2,2020-02-06,TRUE,FALSE,FALSE,Very Positive,83,548,9.99,9.99,0,TRUE,"Space Sim,Open World,Sandbox,Action,Strategy,Simulation,4X,Space,Sci-fi,Indie,Pirates,Mining,Trading,Moddable,RTS,Singleplayer,Building,Flight,3D,Stylized"
407130,Tank Mechanic Simulator,2020-02-20,TRUE,TRUE,FALSE,Very Positive,88,6508,19.99,19.99,0,TRUE,"Tanks,Simulation,World War II,Realistic,Singleplayer,First-Person,Action,Indie,Building,Relaxing,Management,Walking Simulator,Crafting,Economy,Casual,Exploration,Resource Management,Adventure,Atmospheric,Family Friendly"
1011290,Hotel R'n'R,2020-05-28,TRUE,FALSE,FALSE,Very Positive,90,146,19.99,19.99,0,TRUE,"Action,Indie,Adventure,Simulation,VR,Physics,Gore,Local Multiplayer,Great Soundtrack,Funny,First-Person,Early Access,Minigames,Narration,Party,Destruction"
418460,Rising Storm 2: Vietnam,2017-05-30,TRUE,FALSE,FALSE,Very Positive,87,36077,24.99,24.99,0,TRUE,"FPS,War,Realistic,Military,Multiplayer,Shooter,Tactical,Action,First-Person,Historical,Team-Based,Simulation,Gore,Cold War,Atmospheric,Singleplayer,Massively Multiplayer,Violent,Strategy,Indie"
418890,[Platypus Comic Strips+] To the Moon too!,2015-11-27,TRUE,TRUE,TRUE,Very Positive,96,149,0.99,0.99,0,TRUE,"Indie,Adventure,RPG"
437420,The Secret Order 3: Ancient Times,2016-03-10,TRUE,TRUE,TRUE,Very Positive,87,221,9.99,9.99,0,TRUE,"Casual,Adventure,Hidden Object,Puzzle,Point & Click,Singleplayer,Female Protagonist,Indie,Fantasy,Story Rich,Mystery,Atmospheric,Great Soundtrack,2D,Horror,Family Friendly"
453790,Candice DeBébé's Incredibly Trick Lifestyle,2016-03-22,TRUE,TRUE,TRUE,Very Positive,90,116,4.99,4.99,0,TRUE,"Adventure,RPG,Psychological Horror,Indie,Female Protagonist,Great Soundtrack,Memes,Funny,Story Rich,Dating Sim,Anime,Illuminati,Survival Horror"
470220,UNO,2017-01-03,TRUE,FALSE,FALSE,Mostly Positive,73,33660,9.99,9.99,0,TRUE,"Card Game,Multiplayer,Tabletop,Board Game,Casual,Family Friendly,Funny,Strategy,Co-op,Online Co-Op,Singleplayer,Classic,War,Cult Classic,Replay Value,Team-Based,Local Multiplayer,Action,Party Game,PvP"
493340,Planet Coaster,2016-11-17,TRUE,TRUE,FALSE,Very Positive,91,47506,44.99,44.99,0,TRUE,"Simulation,Building,Management,Family Friendly,Sandbox,Relaxing,Strategy,Realistic,Funny,Economy,Great Soundtrack,Singleplayer,Atmospheric,Colorful,Third Person,City Builder,Casual,God Game,3D,First-Person"
508600,ROD: Revolt Of Defense,2016-08-12,TRUE,FALSE,FALSE,Very Positive,80,530,0.99,0.99,0,TRUE,"Strategy,Simulation,Action,Indie"
511140,New York Mysteries: The Lantern of Souls,2016-08-24,TRUE,TRUE,FALSE,Very Positive,91,220,6.99,6.99,0,TRUE,"Casual,Adventure,Hidden Object,Female Protagonist"
512230,Sally's Law,2016-08-24,TRUE,TRUE,FALSE,Very Positive,88,178,3.99,3.99,0,TRUE,"Casual,Indie,Platformer,Puzzle"
521220,ENDLESS™ Legend - Tempest,2016-10-14,TRUE,TRUE,FALSE,Very Positive,85,129,12.99,12.99,0,TRUE,"Strategy,RPG,4X"
532270,Lethal VR,2016-11-08,TRUE,FALSE,FALSE,Very Positive,81,154,4.99,4.99,0,TRUE,"Action,Simulation,VR"
553310,Lethal League Blaze,2018-10-24,TRUE,TRUE,TRUE,Overwhelmingly Positive,97,4002,19.99,19.99,0,TRUE,"Action,Indie,Great Soundtrack,2D Fighter,Sports,Fighting,Fast-Paced,Local Multiplayer,Competitive,Multiplayer,Arcade,Online Co-Op,Funny,Soundtrack,4 Player Local,eSports,2D,Co-op,Anime"
568770,Cinderella Phenomenon - Otome/Visual Novel,2017-04-05,TRUE,TRUE,TRUE,Overwhelmingly Positive,96,3727,0,0,0,TRUE,"Free to Play,Otome,Visual Novel,Romance,Female Protagonist,Anime,Choices Matter,Story Rich,Multiple Endings,Dating Sim,Indie,Fantasy,Simulation,Great Soundtrack,Singleplayer,Cute,Casual,Sexual Content,Adventure,Replay Value"
625430,Doodle God Blitz,2017-09-01,TRUE,TRUE,TRUE,Mixed,67,709,0,0,0,TRUE,"Free to Play,Casual,Simulation,Indie,Puzzle,God Game,Singleplayer"
668550,8Doors: Arum's Afterlife Adventure,2021-04-07,TRUE,FALSE,FALSE,Mostly Positive,77,538,19.99,19.99,0,TRUE,"Action,Indie,Adventure,Metroidvania,Platformer,Action-Adventure,Side Scroller,Hand-drawn,2D,Exploration,Singleplayer,Difficult,Story Rich,Cute,Female Protagonist,Multiple Endings,Emotional,Great Soundtrack"
1015710,Holy Road,2019-04-11,TRUE,FALSE,FALSE,Mixed,63,180,19.99,19.99,0,TRUE,"Simulation,Indie,Sexual Content,Nudity,Anime,City Builder,RPG,Female Protagonist,Adventure,JRPG,Funny,Memes"
727640,ШП - ShP,2017-10-31,TRUE,FALSE,FALSE,Very Positive,85,128,1.99,1.99,0,TRUE,"Indie,Simulation,Puzzle,Difficult,Singleplayer,2D,Story Rich,Psychological Horror"
